,class1,class2,path
3826,30,79,"[30, 53, 51, 52, 34, 78, 79]"
3827,30,32,"[30, 53, 56, 57, 72, 71, 32]"
3828,30,35,"[30, 53, 56, 57, 72, 71, 35]"
3829,30,70,"[30, 53, 56, 57, 72, 71, 70]"
3830,30,36,"[30, 53, 56, 57, 58, 59, 36]"
3831,30,61,"[30, 53, 56, 57, 58, 59, 61]"
3832,30,60,"[30, 53, 56, 57, 58, 59, 60]"
3833,30,5,"[30, 53, 51, 50, 49, 48, 47, 5]"
3834,30,46,"[30, 53, 51, 50, 49, 48, 47, 46]"
3835,30,75,"[30, 53, 51, 52, 34, 77, 76, 75]"
3836,30,24,"[30, 53, 51, 52, 34, 78, 79, 24]"
3837,30,43,"[30, 53, 51, 52, 34, 78, 79, 43]"
3838,30,39,"[30, 53, 56, 57, 72, 71, 35, 39]"
3839,30,69,"[30, 53, 56, 57, 72, 71, 70, 69]"
3840,30,73,"[30, 53, 56, 57, 72, 71, 70, 73]"
3841,30,37,"[30, 53, 56, 57, 58, 59, 60, 37]"
3842,30,62,"[30, 53, 56, 57, 58, 59, 60, 62]"
3843,30,4,"[30, 53, 51, 50, 49, 48, 47, 46, 4]"
3844,30,27,"[30, 53, 51, 50, 49, 48, 47, 46, 27]"
3845,30,45,"[30, 53, 51, 50, 49, 48, 47, 46, 45]"
3846,30,74,"[30, 53, 51, 52, 34, 77, 76, 75, 74]"
3847,30,1,"[30, 53, 51, 52, 34, 78, 79, 43, 1]"
3848,30,44,"[30, 53, 51, 52, 34, 78, 79, 43, 44]"
3849,30,42,"[30, 53, 56, 57, 72, 71, 70, 69, 42]"
3850,30,68,"[30, 53, 56, 57, 72, 71, 70, 69, 68]"
3851,30,33,"[30, 53, 56, 57, 72, 71, 70, 73, 33]"
3852,30,14,"[30, 53, 56, 57, 58, 59, 60, 62, 14]"
3853,30,63,"[30, 53, 56, 57, 58, 59, 60, 62, 63]"
3854,30,3,"[30, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
3855,30,26,"[30, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
3856,30,2,"[30, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
3857,30,25,"[30, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
3858,30,41,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 41]"
3859,30,67,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67]"
3860,30,15,"[30, 53, 56, 57, 58, 59, 60, 62, 63, 15]"
3861,30,38,"[30, 53, 56, 57, 58, 59, 60, 62, 63, 38]"
3862,30,64,"[30, 53, 56, 57, 58, 59, 60, 62, 63, 64]"
3863,30,40,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 40]"
3864,30,66,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66]"
3865,30,16,"[30, 53, 56, 57, 58, 59, 60, 62, 63, 64, 16]"
3866,30,65,"[30, 53, 56, 57, 58, 59, 60, 62, 63, 64, 65]"
3867,30,17,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17]"
3868,30,18,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18]"
3869,30,19,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
3870,30,20,"[30, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
3871,53,53,[53]
3872,53,30,"[53, 30]"
3873,53,51,"[53, 51]"
3874,53,54,"[53, 54]"
3875,53,56,"[53, 56]"
3876,53,50,"[53, 51, 50]"
3877,53,52,"[53, 51, 52]"
3878,53,9,"[53, 54, 9]"
3879,53,55,"[53, 54, 55]"
3880,53,10,"[53, 56, 10]"
3881,53,57,"[53, 56, 57]"
3882,53,29,"[53, 51, 50, 29]"
3883,53,49,"[53, 51, 50, 49]"
3884,53,34,"[53, 51, 52, 34]"
3885,53,8,"[53, 54, 9, 8]"
3886,53,11,"[53, 56, 10, 11]"
3887,53,72,"[53, 56, 57, 72]"
3888,53,58,"[53, 56, 57, 58]"
3889,53,48,"[53, 51, 50, 49, 48]"
3890,53,77,"[53, 51, 52, 34, 77]"
3891,53,78,"[53, 51, 52, 34, 78]"
3892,53,12,"[53, 56, 10, 11, 12]"
3893,53,31,"[53, 56, 57, 72, 31]"
3894,53,71,"[53, 56, 57, 72, 71]"
3895,53,13,"[53, 56, 57, 58, 13]"
3896,53,59,"[53, 56, 57, 58, 59]"
3897,53,6,"[53, 51, 50, 49, 48, 6]"
3898,53,7,"[53, 51, 50, 49, 48, 7]"
3899,53,28,"[53, 51, 50, 49, 48, 28]"
3900,53,47,"[53, 51, 50, 49, 48, 47]"
3901,53,21,"[53, 51, 52, 34, 77, 21]"
3902,53,76,"[53, 51, 52, 34, 77, 76]"
3903,53,22,"[53, 51, 52, 34, 78, 22]"
3904,53,23,"[53, 51, 52, 34, 78, 23]"
3905,53,79,"[53, 51, 52, 34, 78, 79]"
3906,53,32,"[53, 56, 57, 72, 71, 32]"
3907,53,35,"[53, 56, 57, 72, 71, 35]"
3908,53,70,"[53, 56, 57, 72, 71, 70]"
3909,53,36,"[53, 56, 57, 58, 59, 36]"
3910,53,61,"[53, 56, 57, 58, 59, 61]"
3911,53,60,"[53, 56, 57, 58, 59, 60]"
3912,53,5,"[53, 51, 50, 49, 48, 47, 5]"
3913,53,46,"[53, 51, 50, 49, 48, 47, 46]"
3914,53,75,"[53, 51, 52, 34, 77, 76, 75]"
3915,53,24,"[53, 51, 52, 34, 78, 79, 24]"
3916,53,43,"[53, 51, 52, 34, 78, 79, 43]"
3917,53,39,"[53, 56, 57, 72, 71, 35, 39]"
3918,53,69,"[53, 56, 57, 72, 71, 70, 69]"
3919,53,73,"[53, 56, 57, 72, 71, 70, 73]"
3920,53,37,"[53, 56, 57, 58, 59, 60, 37]"
3921,53,62,"[53, 56, 57, 58, 59, 60, 62]"
3922,53,4,"[53, 51, 50, 49, 48, 47, 46, 4]"
3923,53,27,"[53, 51, 50, 49, 48, 47, 46, 27]"
3924,53,45,"[53, 51, 50, 49, 48, 47, 46, 45]"
3925,53,74,"[53, 51, 52, 34, 77, 76, 75, 74]"
3926,53,1,"[53, 51, 52, 34, 78, 79, 43, 1]"
3927,53,44,"[53, 51, 52, 34, 78, 79, 43, 44]"
3928,53,42,"[53, 56, 57, 72, 71, 70, 69, 42]"
3929,53,68,"[53, 56, 57, 72, 71, 70, 69, 68]"
3930,53,33,"[53, 56, 57, 72, 71, 70, 73, 33]"
3931,53,14,"[53, 56, 57, 58, 59, 60, 62, 14]"
3932,53,63,"[53, 56, 57, 58, 59, 60, 62, 63]"
3933,53,3,"[53, 51, 50, 49, 48, 47, 46, 45, 3]"
3934,53,26,"[53, 51, 50, 49, 48, 47, 46, 45, 26]"
3935,53,2,"[53, 51, 52, 34, 78, 79, 43, 44, 2]"
3936,53,25,"[53, 51, 52, 34, 78, 79, 43, 44, 25]"
3937,53,41,"[53, 56, 57, 72, 71, 70, 69, 68, 41]"
3938,53,67,"[53, 56, 57, 72, 71, 70, 69, 68, 67]"
3939,53,15,"[53, 56, 57, 58, 59, 60, 62, 63, 15]"
3940,53,38,"[53, 56, 57, 58, 59, 60, 62, 63, 38]"
3941,53,64,"[53, 56, 57, 58, 59, 60, 62, 63, 64]"
3942,53,40,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 40]"
3943,53,66,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 66]"
3944,53,16,"[53, 56, 57, 58, 59, 60, 62, 63, 64, 16]"
3945,53,65,"[53, 56, 57, 58, 59, 60, 62, 63, 64, 65]"
3946,53,17,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17]"
3947,53,18,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18]"
3948,53,19,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
3949,53,20,"[53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
3950,31,31,[31]
3951,31,72,"[31, 72]"
3952,31,57,"[31, 72, 57]"
3953,31,71,"[31, 72, 71]"
3954,31,11,"[31, 72, 57, 11]"
3955,31,56,"[31, 72, 57, 56]"
3956,31,58,"[31, 72, 57, 58]"
3957,31,32,"[31, 72, 71, 32]"
3958,31,35,"[31, 72, 71, 35]"
3959,31,70,"[31, 72, 71, 70]"
3960,31,10,"[31, 72, 57, 11, 10]"
3961,31,12,"[31, 72, 57, 11, 12]"
3962,31,53,"[31, 72, 57, 56, 53]"
3963,31,13,"[31, 72, 57, 58, 13]"
3964,31,59,"[31, 72, 57, 58, 59]"
3965,31,39,"[31, 72, 71, 35, 39]"
3966,31,69,"[31, 72, 71, 70, 69]"
3967,31,73,"[31, 72, 71, 70, 73]"
3968,31,30,"[31, 72, 57, 56, 53, 30]"
3969,31,51,"[31, 72, 57, 56, 53, 51]"
3970,31,54,"[31, 72, 57, 56, 53, 54]"
3971,31,36,"[31, 72, 57, 58, 59, 36]"
3972,31,61,"[31, 72, 57, 58, 59, 61]"
3973,31,60,"[31, 72, 57, 58, 59, 60]"
3974,31,42,"[31, 72, 71, 70, 69, 42]"
3975,31,68,"[31, 72, 71, 70, 69, 68]"
3976,31,33,"[31, 72, 71, 70, 73, 33]"
3977,31,74,"[31, 72, 71, 70, 73, 74]"
3978,31,50,"[31, 72, 57, 56, 53, 51, 50]"
3979,31,52,"[31, 72, 57, 56, 53, 51, 52]"
3980,31,9,"[31, 72, 57, 56, 53, 54, 9]"
3981,31,55,"[31, 72, 57, 56, 53, 54, 55]"
3982,31,37,"[31, 72, 57, 58, 59, 60, 37]"
3983,31,62,"[31, 72, 57, 58, 59, 60, 62]"
3984,31,41,"[31, 72, 71, 70, 69, 68, 41]"
3985,31,67,"[31, 72, 71, 70, 69, 68, 67]"
3986,31,75,"[31, 72, 71, 70, 73, 74, 75]"
3987,31,29,"[31, 72, 57, 56, 53, 51, 50, 29]"
3988,31,49,"[31, 72, 57, 56, 53, 51, 50, 49]"
3989,31,34,"[31, 72, 57, 56, 53, 51, 52, 34]"
3990,31,8,"[31, 72, 57, 56, 53, 54, 9, 8]"
3991,31,14,"[31, 72, 57, 58, 59, 60, 62, 14]"
3992,31,63,"[31, 72, 57, 58, 59, 60, 62, 63]"
3993,31,40,"[31, 72, 71, 70, 69, 68, 67, 40]"
3994,31,66,"[31, 72, 71, 70, 69, 68, 67, 66]"
3995,31,76,"[31, 72, 71, 70, 73, 74, 75, 76]"
3996,31,48,"[31, 72, 57, 56, 53, 51, 50, 49, 48]"
3997,31,77,"[31, 72, 57, 56, 53, 51, 52, 34, 77]"
3998,31,78,"[31, 72, 57, 56, 53, 51, 52, 34, 78]"
3999,31,15,"[31, 72, 57, 58, 59, 60, 62, 63, 15]"
4000,31,38,"[31, 72, 57, 58, 59, 60, 62, 63, 38]"
4001,31,64,"[31, 72, 57, 58, 59, 60, 62, 63, 64]"
4002,31,17,"[31, 72, 71, 70, 69, 68, 67, 66, 17]"
4003,31,65,"[31, 72, 71, 70, 69, 68, 67, 66, 65]"
4004,31,6,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
4005,31,7,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
4006,31,28,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
4007,31,47,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
4008,31,21,"[31, 72, 57, 56, 53, 51, 52, 34, 77, 21]"
4009,31,22,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 22]"
4010,31,23,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 23]"
4011,31,79,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79]"
4012,31,16,"[31, 72, 57, 58, 59, 60, 62, 63, 64, 16]"
4013,31,18,"[31, 72, 71, 70, 69, 68, 67, 66, 17, 18]"
4014,31,5,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
4015,31,46,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
4016,31,24,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
4017,31,43,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
4018,31,19,"[31, 72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
4019,31,20,"[31, 72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
4020,31,4,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
4021,31,27,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
4022,31,45,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
4023,31,1,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
4024,31,44,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
4025,31,3,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
4026,31,26,"[31, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
4027,31,2,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
4028,31,25,"[31, 72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
4029,72,72,[72]
4030,72,31,"[72, 31]"
4031,72,57,"[72, 57]"
4032,72,71,"[72, 71]"
4033,72,11,"[72, 57, 11]"
4034,72,56,"[72, 57, 56]"
4035,72,58,"[72, 57, 58]"
4036,72,32,"[72, 71, 32]"
4037,72,35,"[72, 71, 35]"
4038,72,70,"[72, 71, 70]"
4039,72,10,"[72, 57, 11, 10]"
4040,72,12,"[72, 57, 11, 12]"
4041,72,53,"[72, 57, 56, 53]"
4042,72,13,"[72, 57, 58, 13]"
4043,72,59,"[72, 57, 58, 59]"
4044,72,39,"[72, 71, 35, 39]"
4045,72,69,"[72, 71, 70, 69]"
4046,72,73,"[72, 71, 70, 73]"
4047,72,30,"[72, 57, 56, 53, 30]"
4048,72,51,"[72, 57, 56, 53, 51]"
4049,72,54,"[72, 57, 56, 53, 54]"
4050,72,36,"[72, 57, 58, 59, 36]"
4051,72,61,"[72, 57, 58, 59, 61]"
4052,72,60,"[72, 57, 58, 59, 60]"
4053,72,42,"[72, 71, 70, 69, 42]"
4054,72,68,"[72, 71, 70, 69, 68]"
4055,72,33,"[72, 71, 70, 73, 33]"
4056,72,74,"[72, 71, 70, 73, 74]"
4057,72,50,"[72, 57, 56, 53, 51, 50]"
4058,72,52,"[72, 57, 56, 53, 51, 52]"
4059,72,9,"[72, 57, 56, 53, 54, 9]"
4060,72,55,"[72, 57, 56, 53, 54, 55]"
4061,72,37,"[72, 57, 58, 59, 60, 37]"
4062,72,62,"[72, 57, 58, 59, 60, 62]"
4063,72,41,"[72, 71, 70, 69, 68, 41]"
4064,72,67,"[72, 71, 70, 69, 68, 67]"
4065,72,75,"[72, 71, 70, 73, 74, 75]"
4066,72,29,"[72, 57, 56, 53, 51, 50, 29]"
4067,72,49,"[72, 57, 56, 53, 51, 50, 49]"
4068,72,34,"[72, 57, 56, 53, 51, 52, 34]"
4069,72,8,"[72, 57, 56, 53, 54, 9, 8]"
4070,72,14,"[72, 57, 58, 59, 60, 62, 14]"
4071,72,63,"[72, 57, 58, 59, 60, 62, 63]"
4072,72,40,"[72, 71, 70, 69, 68, 67, 40]"
4073,72,66,"[72, 71, 70, 69, 68, 67, 66]"
4074,72,76,"[72, 71, 70, 73, 74, 75, 76]"
4075,72,48,"[72, 57, 56, 53, 51, 50, 49, 48]"
4076,72,77,"[72, 57, 56, 53, 51, 52, 34, 77]"
4077,72,78,"[72, 57, 56, 53, 51, 52, 34, 78]"
4078,72,15,"[72, 57, 58, 59, 60, 62, 63, 15]"
4079,72,38,"[72, 57, 58, 59, 60, 62, 63, 38]"
4080,72,64,"[72, 57, 58, 59, 60, 62, 63, 64]"
4081,72,17,"[72, 71, 70, 69, 68, 67, 66, 17]"
4082,72,65,"[72, 71, 70, 69, 68, 67, 66, 65]"
4083,72,6,"[72, 57, 56, 53, 51, 50, 49, 48, 6]"
4084,72,7,"[72, 57, 56, 53, 51, 50, 49, 48, 7]"
4085,72,28,"[72, 57, 56, 53, 51, 50, 49, 48, 28]"
4086,72,47,"[72, 57, 56, 53, 51, 50, 49, 48, 47]"
4087,72,21,"[72, 57, 56, 53, 51, 52, 34, 77, 21]"
4088,72,22,"[72, 57, 56, 53, 51, 52, 34, 78, 22]"
4089,72,23,"[72, 57, 56, 53, 51, 52, 34, 78, 23]"
4090,72,79,"[72, 57, 56, 53, 51, 52, 34, 78, 79]"
4091,72,16,"[72, 57, 58, 59, 60, 62, 63, 64, 16]"
4092,72,18,"[72, 71, 70, 69, 68, 67, 66, 17, 18]"
4093,72,5,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
4094,72,46,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
4095,72,24,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
4096,72,43,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
4097,72,19,"[72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
4098,72,20,"[72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
4099,72,4,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
4100,72,27,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
4101,72,45,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
4102,72,1,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
4103,72,44,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
4104,72,3,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
4105,72,26,"[72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
4106,72,2,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
4107,72,25,"[72, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
4108,32,32,[32]
4109,32,71,"[32, 71]"
4110,32,35,"[32, 71, 35]"
4111,32,70,"[32, 71, 70]"
4112,32,72,"[32, 71, 72]"
4113,32,39,"[32, 71, 35, 39]"
4114,32,69,"[32, 71, 70, 69]"
4115,32,73,"[32, 71, 70, 73]"
4116,32,31,"[32, 71, 72, 31]"
4117,32,57,"[32, 71, 72, 57]"
4118,32,42,"[32, 71, 70, 69, 42]"
4119,32,68,"[32, 71, 70, 69, 68]"
4120,32,33,"[32, 71, 70, 73, 33]"
4121,32,74,"[32, 71, 70, 73, 74]"
4122,32,11,"[32, 71, 72, 57, 11]"
4123,32,56,"[32, 71, 72, 57, 56]"
4124,32,58,"[32, 71, 72, 57, 58]"
4125,32,41,"[32, 71, 70, 69, 68, 41]"
4126,32,67,"[32, 71, 70, 69, 68, 67]"
4127,32,75,"[32, 71, 70, 73, 74, 75]"
4128,32,10,"[32, 71, 72, 57, 11, 10]"
4129,32,12,"[32, 71, 72, 57, 11, 12]"
4130,32,53,"[32, 71, 72, 57, 56, 53]"
4131,32,13,"[32, 71, 72, 57, 58, 13]"
4132,32,59,"[32, 71, 72, 57, 58, 59]"
4133,32,40,"[32, 71, 70, 69, 68, 67, 40]"
4134,32,66,"[32, 71, 70, 69, 68, 67, 66]"
4135,32,76,"[32, 71, 70, 73, 74, 75, 76]"
4136,32,30,"[32, 71, 72, 57, 56, 53, 30]"
4137,32,51,"[32, 71, 72, 57, 56, 53, 51]"
4138,32,54,"[32, 71, 72, 57, 56, 53, 54]"
4139,32,36,"[32, 71, 72, 57, 58, 59, 36]"
4140,32,61,"[32, 71, 72, 57, 58, 59, 61]"
4141,32,60,"[32, 71, 72, 57, 58, 59, 60]"
4142,32,17,"[32, 71, 70, 69, 68, 67, 66, 17]"
4143,32,65,"[32, 71, 70, 69, 68, 67, 66, 65]"
4144,32,77,"[32, 71, 70, 73, 74, 75, 76, 77]"
4145,32,50,"[32, 71, 72, 57, 56, 53, 51, 50]"
4146,32,52,"[32, 71, 72, 57, 56, 53, 51, 52]"
4147,32,9,"[32, 71, 72, 57, 56, 53, 54, 9]"
4148,32,55,"[32, 71, 72, 57, 56, 53, 54, 55]"
4149,32,37,"[32, 71, 72, 57, 58, 59, 60, 37]"
4150,32,62,"[32, 71, 72, 57, 58, 59, 60, 62]"
4151,32,18,"[32, 71, 70, 69, 68, 67, 66, 17, 18]"
4152,32,64,"[32, 71, 70, 69, 68, 67, 66, 65, 64]"
4153,32,21,"[32, 71, 70, 73, 74, 75, 76, 77, 21]"
4154,32,34,"[32, 71, 70, 73, 74, 75, 76, 77, 34]"
4155,32,78,"[32, 71, 70, 73, 74, 75, 76, 77, 78]"
4156,32,29,"[32, 71, 72, 57, 56, 53, 51, 50, 29]"
4157,32,49,"[32, 71, 72, 57, 56, 53, 51, 50, 49]"
4158,32,8,"[32, 71, 72, 57, 56, 53, 54, 9, 8]"
4159,32,14,"[32, 71, 72, 57, 58, 59, 60, 62, 14]"
4160,32,63,"[32, 71, 72, 57, 58, 59, 60, 62, 63]"
4161,32,19,"[32, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
4162,32,20,"[32, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
4163,32,16,"[32, 71, 70, 69, 68, 67, 66, 65, 64, 16]"
4164,32,22,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 22]"
4165,32,23,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 23]"
4166,32,79,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79]"
4167,32,48,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48]"
4168,32,15,"[32, 71, 72, 57, 58, 59, 60, 62, 63, 15]"
4169,32,38,"[32, 71, 72, 57, 58, 59, 60, 62, 63, 38]"
4170,32,24,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 24]"
4171,32,43,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43]"
4172,32,6,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
4173,32,7,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
4174,32,28,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
4175,32,47,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
4176,32,1,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 1]"
4177,32,44,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44]"
4178,32,5,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
4179,32,46,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
4180,32,2,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
4181,32,25,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 25]"
4182,32,45,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45]"
4183,32,4,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
4184,32,27,"[32, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
4185,32,3,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 3]"
4186,32,26,"[32, 71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 26]"
4187,71,71,[71]
4188,71,32,"[71, 32]"
4189,71,35,"[71, 35]"
4190,71,70,"[71, 70]"
4191,71,72,"[71, 72]"
4192,71,39,"[71, 35, 39]"
4193,71,69,"[71, 70, 69]"
4194,71,73,"[71, 70, 73]"
4195,71,31,"[71, 72, 31]"
4196,71,57,"[71, 72, 57]"
4197,71,42,"[71, 70, 69, 42]"
4198,71,68,"[71, 70, 69, 68]"
4199,71,33,"[71, 70, 73, 33]"
4200,71,74,"[71, 70, 73, 74]"
4201,71,11,"[71, 72, 57, 11]"
4202,71,56,"[71, 72, 57, 56]"
4203,71,58,"[71, 72, 57, 58]"
4204,71,41,"[71, 70, 69, 68, 41]"
4205,71,67,"[71, 70, 69, 68, 67]"
4206,71,75,"[71, 70, 73, 74, 75]"
4207,71,10,"[71, 72, 57, 11, 10]"
4208,71,12,"[71, 72, 57, 11, 12]"
4209,71,53,"[71, 72, 57, 56, 53]"
4210,71,13,"[71, 72, 57, 58, 13]"
4211,71,59,"[71, 72, 57, 58, 59]"
4212,71,40,"[71, 70, 69, 68, 67, 40]"
4213,71,66,"[71, 70, 69, 68, 67, 66]"
4214,71,76,"[71, 70, 73, 74, 75, 76]"
4215,71,30,"[71, 72, 57, 56, 53, 30]"
4216,71,51,"[71, 72, 57, 56, 53, 51]"
4217,71,54,"[71, 72, 57, 56, 53, 54]"
4218,71,36,"[71, 72, 57, 58, 59, 36]"
4219,71,61,"[71, 72, 57, 58, 59, 61]"
4220,71,60,"[71, 72, 57, 58, 59, 60]"
4221,71,17,"[71, 70, 69, 68, 67, 66, 17]"
4222,71,65,"[71, 70, 69, 68, 67, 66, 65]"
4223,71,77,"[71, 70, 73, 74, 75, 76, 77]"
4224,71,50,"[71, 72, 57, 56, 53, 51, 50]"
4225,71,52,"[71, 72, 57, 56, 53, 51, 52]"
4226,71,9,"[71, 72, 57, 56, 53, 54, 9]"
4227,71,55,"[71, 72, 57, 56, 53, 54, 55]"
4228,71,37,"[71, 72, 57, 58, 59, 60, 37]"
4229,71,62,"[71, 72, 57, 58, 59, 60, 62]"
4230,71,18,"[71, 70, 69, 68, 67, 66, 17, 18]"
4231,71,64,"[71, 70, 69, 68, 67, 66, 65, 64]"
4232,71,21,"[71, 70, 73, 74, 75, 76, 77, 21]"
4233,71,34,"[71, 70, 73, 74, 75, 76, 77, 34]"
4234,71,78,"[71, 70, 73, 74, 75, 76, 77, 78]"
4235,71,29,"[71, 72, 57, 56, 53, 51, 50, 29]"
4236,71,49,"[71, 72, 57, 56, 53, 51, 50, 49]"
4237,71,8,"[71, 72, 57, 56, 53, 54, 9, 8]"
4238,71,14,"[71, 72, 57, 58, 59, 60, 62, 14]"
4239,71,63,"[71, 72, 57, 58, 59, 60, 62, 63]"
4240,71,19,"[71, 70, 69, 68, 67, 66, 17, 18, 19]"
4241,71,20,"[71, 70, 69, 68, 67, 66, 17, 18, 20]"
4242,71,16,"[71, 70, 69, 68, 67, 66, 65, 64, 16]"
4243,71,22,"[71, 70, 73, 74, 75, 76, 77, 78, 22]"
4244,71,23,"[71, 70, 73, 74, 75, 76, 77, 78, 23]"
4245,71,79,"[71, 70, 73, 74, 75, 76, 77, 78, 79]"
4246,71,48,"[71, 72, 57, 56, 53, 51, 50, 49, 48]"
4247,71,15,"[71, 72, 57, 58, 59, 60, 62, 63, 15]"
4248,71,38,"[71, 72, 57, 58, 59, 60, 62, 63, 38]"
4249,71,24,"[71, 70, 73, 74, 75, 76, 77, 78, 79, 24]"
4250,71,43,"[71, 70, 73, 74, 75, 76, 77, 78, 79, 43]"
4251,71,6,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
4252,71,7,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
4253,71,28,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
4254,71,47,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
4255,71,1,"[71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 1]"
4256,71,44,"[71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44]"
4257,71,5,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
4258,71,46,"[71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
4259,71,2,"[71, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
